Nes,M,pA,rep,sweeps
50.0,1,0.0001,931,83
50.0,1,0.0001,932,77
50.0,1,0.0001,933,81
50.0,1,0.0001,934,84
50.0,1,0.0001,935,74
50.0,1,0.0001,936,68
50.0,1,0.0001,937,83
50.0,1,0.0001,938,89
50.0,1,0.0001,939,90
50.0,1,0.0001,940,86
50.0,1,0.0001,941,65
50.0,1,0.0001,942,84
50.0,1,0.0001,943,77
50.0,1,0.0001,944,84
50.0,1,0.0001,945,66
50.0,1,0.0001,946,74
50.0,1,0.0001,947,69
50.0,1,0.0001,948,68
50.0,1,0.0001,949,76
50.0,1,0.0001,950,67
50.0,1,0.0001,951,81
50.0,1,0.0001,952,61
50.0,1,0.0001,953,64
50.0,1,0.0001,954,59
50.0,1,0.0001,955,67
50.0,1,0.0001,956,74
50.0,1,0.0001,957,70
50.0,1,0.0001,958,76
50.0,1,0.0001,959,95
50.0,1,0.0001,960,101
50.0,1,0.0001,961,69
50.0,1,0.0001,962,65
50.0,1,0.0001,963,84
50.0,1,0.0001,964,83
50.0,1,0.0001,965,73
50.0,1,0.0001,966,75
50.0,1,0.0001,967,80
50.0,1,0.0001,968,73
50.0,1,0.0001,969,90
50.0,1,0.0001,970,75
50.0,1,0.0001,971,60
50.0,1,0.0001,972,81
50.0,1,0.0001,973,62
50.0,1,0.0001,974,77
50.0,1,0.0001,975,70
50.0,1,0.0001,976,54
50.0,1,0.0001,977,62
50.0,1,0.0001,978,79
50.0,1,0.0001,979,73
50.0,1,0.0001,980,71
50.0,1,0.0001,981,81
50.0,1,0.0001,982,64
50.0,1,0.0001,983,66
50.0,1,0.0001,984,79
50.0,1,0.0001,985,71
50.0,1,0.0001,986,61
50.0,1,0.0001,987,70
50.0,1,0.0001,988,79
50.0,1,0.0001,989,70
50.0,1,0.0001,990,82
50.0,1,0.0001,991,94
50.0,1,0.0001,992,91
50.0,1,0.0001,993,68
50.0,1,0.0001,994,104
50.0,1,0.0001,995,62
50.0,1,0.0001,996,81
50.0,1,0.0001,997,70
50.0,1,0.0001,998,89
50.0,1,0.0001,999,77
