Nes,M,pA,rep,sweeps
100.0,1,0.0001,931,96
100.0,1,0.0001,932,93
100.0,1,0.0001,933,95
100.0,1,0.0001,934,85
100.0,1,0.0001,935,91
100.0,1,0.0001,936,92
100.0,1,0.0001,937,102
100.0,1,0.0001,938,78
100.0,1,0.0001,939,66
100.0,1,0.0001,940,78
100.0,1,0.0001,941,89
100.0,1,0.0001,942,91
100.0,1,0.0001,943,83
100.0,1,0.0001,944,65
100.0,1,0.0001,945,70
100.0,1,0.0001,946,86
100.0,1,0.0001,947,91
100.0,1,0.0001,948,82
100.0,1,0.0001,949,82
100.0,1,0.0001,950,81
100.0,1,0.0001,951,76
100.0,1,0.0001,952,76
100.0,1,0.0001,953,70
100.0,1,0.0001,954,85
100.0,1,0.0001,955,80
100.0,1,0.0001,956,72
100.0,1,0.0001,957,64
100.0,1,0.0001,958,83
100.0,1,0.0001,959,84
100.0,1,0.0001,960,87
100.0,1,0.0001,961,80
100.0,1,0.0001,962,89
100.0,1,0.0001,963,77
100.0,1,0.0001,964,75
100.0,1,0.0001,965,77
100.0,1,0.0001,966,65
100.0,1,0.0001,967,84
100.0,1,0.0001,968,77
100.0,1,0.0001,969,64
100.0,1,0.0001,970,90
100.0,1,0.0001,971,77
100.0,1,0.0001,972,87
100.0,1,0.0001,973,82
100.0,1,0.0001,974,70
100.0,1,0.0001,975,81
100.0,1,0.0001,976,89
100.0,1,0.0001,977,72
100.0,1,0.0001,978,77
100.0,1,0.0001,979,80
100.0,1,0.0001,980,78
100.0,1,0.0001,981,79
100.0,1,0.0001,982,76
100.0,1,0.0001,983,76
100.0,1,0.0001,984,85
100.0,1,0.0001,985,76
100.0,1,0.0001,986,77
100.0,1,0.0001,987,80
100.0,1,0.0001,988,84
100.0,1,0.0001,989,85
100.0,1,0.0001,990,70
100.0,1,0.0001,991,83
100.0,1,0.0001,992,93
100.0,1,0.0001,993,91
100.0,1,0.0001,994,74
100.0,1,0.0001,995,84
100.0,1,0.0001,996,76
100.0,1,0.0001,997,74
100.0,1,0.0001,998,79
100.0,1,0.0001,999,89
