shat,w_size,M,pA,rep,o999,o9999,o99999,o999_irs,o9999_irs,o99999_irs
0.02,10000.0,10,0.001,590,0.009,0.0043,0.0014,0.003475,0.001725,0.000575
0.02,10000.0,10,0.001,591,0.009225,0.0046,0.00155,0.0037,0.002,0.000775
0.02,10000.0,10,0.001,592,0.0088,0.004175,0.001275,0.003275,0.002075,0.000775
0.02,10000.0,10,0.001,593,0.008925,0.0042,0.00145,0.003625,0.001925,0.0008
0.02,10000.0,10,0.001,594,0.0091,0.00435,0.001475,0.003575,0.00185,0.0006
0.02,10000.0,10,0.001,595,0.008625,0.00405,0.0011,0.003375,0.00165,0.00045
0.02,10000.0,10,0.001,596,0.008475,0.00405,0.00125,0.0037,0.002075,0.00075
0.02,10000.0,10,0.001,597,0.00935,0.0046,0.0014,0.003625,0.00205,0.000725
0.02,10000.0,10,0.001,598,0.00845,0.004225,0.00125,0.00285,0.00145,0.000575
0.02,10000.0,10,0.001,599,0.0088,0.004125,0.001275,0.003325,0.001875,0.000575
0.02,10000.0,10,0.001,600,0.009025,0.004675,0.001175,0.003625,0.001925,0.0006
0.02,10000.0,10,0.001,601,0.0096,0.005175,0.001525,0.003625,0.002125,0.00065
0.02,10000.0,10,0.001,602,0.009375,0.004625,0.00155,0.00345,0.00195,0.00085
0.02,10000.0,10,0.001,603,0.009475,0.0044,0.001225,0.003175,0.001675,0.00055
0.02,10000.0,10,0.001,604,0.00915,0.004275,0.001225,0.0034,0.001775,0.000575
0.02,10000.0,10,0.001,605,0.010175,0.0052,0.001475,0.0038,0.002075,0.000775
0.02,10000.0,10,0.001,606,0.0087,0.004225,0.001375,0.0035,0.00195,0.0007
0.02,10000.0,10,0.001,607,0.008375,0.004,0.001325,0.00305,0.001775,0.00065
0.02,10000.0,10,0.001,608,0.00985,0.0048,0.001525,0.003675,0.00205,0.000675
0.02,10000.0,10,0.001,609,0.009125,0.0044,0.001375,0.00355,0.0018,0.000625
0.02,10000.0,10,0.001,610,0.009575,0.00425,0.0015,0.00365,0.001925,0.00075
0.02,10000.0,10,0.001,611,0.009925,0.0049,0.0015,0.003725,0.002175,0.0009
0.02,10000.0,10,0.001,612,0.009425,0.0042,0.000925,0.003875,0.0019,0.000575
0.02,10000.0,10,0.001,613,0.00855,0.004325,0.00115,0.003125,0.0016,0.000525
0.02,10000.0,10,0.001,614,0.0097,0.0045,0.0013,0.004025,0.002125,0.0008
0.02,10000.0,10,0.001,615,0.009075,0.0044,0.001275,0.00365,0.00205,0.000675
0.02,10000.0,10,0.001,616,0.0095,0.0047,0.001325,0.00365,0.002075,0.00065
0.02,10000.0,10,0.001,617,0.00875,0.004025,0.001,0.003275,0.0018,0.000625
0.02,10000.0,10,0.001,618,0.00915,0.0043,0.00135,0.00365,0.00195,0.000775
0.02,10000.0,10,0.001,619,0.0093,0.005075,0.001875,0.0034,0.002025,0.00095
0.02,10000.0,10,0.001,620,0.009225,0.00445,0.00115,0.003175,0.00185,0.000675
0.02,10000.0,10,0.001,621,0.008475,0.0038,0.000975,0.002625,0.0011,0.000325
0.02,10000.0,10,0.001,622,0.00985,0.00535,0.0016,0.003925,0.0024,0.000975
0.02,10000.0,10,0.001,623,0.008825,0.00455,0.0019,0.003425,0.001925,0.001
0.02,10000.0,10,0.001,624,0.00935,0.0047,0.001225,0.0035,0.00185,0.0006
0.02,10000.0,10,0.001,625,0.00945,0.0046,0.0013,0.00365,0.00195,0.0007
0.02,10000.0,10,0.001,626,0.0089,0.0045,0.00135,0.00335,0.001775,0.000725
0.02,10000.0,10,0.001,627,0.009575,0.00435,0.001425,0.00345,0.001775,0.0006
0.02,10000.0,10,0.001,628,0.009075,0.004525,0.001275,0.0033,0.001875,0.000525
0.02,10000.0,10,0.001,629,0.009325,0.0046,0.00135,0.003325,0.0019,0.00075
0.02,10000.0,10,0.001,630,0.010075,0.004875,0.00135,0.00335,0.00185,0.00065
0.02,10000.0,10,0.001,631,0.008975,0.0044,0.001325,0.003325,0.0017,0.000625
0.02,10000.0,10,0.001,632,0.00995,0.0051,0.0018,0.00375,0.0021,0.0009
0.02,10000.0,10,0.001,633,0.008875,0.0042,0.00145,0.002925,0.00155,0.000675
0.02,10000.0,10,0.001,634,0.008975,0.00435,0.0012,0.002975,0.00145,0.000425
0.02,10000.0,10,0.001,635,0.009025,0.004325,0.001125,0.0035,0.002075,0.000525
0.02,10000.0,10,0.001,636,0.008975,0.0045,0.001375,0.003075,0.00175,0.000625
0.02,10000.0,10,0.001,637,0.0094,0.004325,0.00135,0.003325,0.001775,0.000525
0.02,10000.0,10,0.001,638,0.008825,0.004125,0.001525,0.00305,0.00185,0.0008
0.02,10000.0,10,0.001,639,0.0089,0.00425,0.00115,0.0035,0.001675,0.000625
0.02,10000.0,10,0.001,640,0.0091,0.0047,0.001175,0.003575,0.002,0.000575
0.02,10000.0,10,0.001,641,0.0086,0.00435,0.001325,0.00305,0.0018,0.000525
0.02,10000.0,10,0.001,642,0.008975,0.004775,0.0015,0.003025,0.001825,0.0006
0.02,10000.0,10,0.001,643,0.009125,0.00475,0.001475,0.003475,0.00185,0.000825
0.02,10000.0,10,0.001,644,0.00945,0.004575,0.001625,0.003425,0.00195,0.000725
0.02,10000.0,10,0.001,645,0.010175,0.004975,0.00165,0.0037,0.001975,0.0007
0.02,10000.0,10,0.001,646,0.0093,0.00435,0.00145,0.003425,0.001775,0.000825
0.02,10000.0,10,0.001,647,0.008925,0.0046,0.0013,0.003275,0.002025,0.0007
0.02,10000.0,10,0.001,648,0.008725,0.00435,0.001425,0.003275,0.001825,0.0007
0.02,10000.0,10,0.001,649,0.0094,0.004775,0.0016,0.0035,0.00175,0.00075
0.02,10000.0,10,0.001,650,0.008875,0.0041,0.0013,0.00355,0.0016,0.0005
0.02,10000.0,10,0.001,651,0.009225,0.004575,0.001375,0.00375,0.0021,0.0007
0.02,10000.0,10,0.001,652,0.009225,0.004575,0.001175,0.003275,0.0019,0.0006
0.02,10000.0,10,0.001,653,0.0099,0.005,0.0013,0.003525,0.001975,0.000725
0.02,10000.0,10,0.001,654,0.00875,0.0041,0.00105,0.00325,0.0018,0.000675
0.02,10000.0,10,0.001,655,0.009975,0.005,0.001475,0.003525,0.001975,0.0007
0.02,10000.0,10,0.001,656,0.009975,0.004575,0.001,0.00375,0.0019,0.000425
0.02,10000.0,10,0.001,657,0.01035,0.005375,0.00175,0.003875,0.002175,0.000725
0.02,10000.0,10,0.001,658,0.008575,0.00375,0.001125,0.003175,0.00175,0.000525
0.02,10000.0,10,0.001,659,0.008775,0.004025,0.00155,0.003275,0.001775,0.000725
0.02,10000.0,10,0.001,660,0.009175,0.004625,0.001325,0.00355,0.002075,0.0006
0.02,10000.0,10,0.001,661,0.0086,0.004175,0.0013,0.003425,0.00165,0.000625
0.02,10000.0,10,0.001,662,0.0089,0.0045,0.0014,0.00345,0.001975,0.000675
0.02,10000.0,10,0.001,663,0.009825,0.004675,0.0014,0.00345,0.0017,0.000675
0.02,10000.0,10,0.001,664,0.008975,0.00435,0.00135,0.003425,0.001675,0.00065
0.02,10000.0,10,0.001,665,0.0097,0.004975,0.001675,0.003675,0.002175,0.001
0.02,10000.0,10,0.001,666,0.00855,0.0038,0.0012,0.0033,0.0018,0.000725
0.02,10000.0,10,0.001,667,0.0094,0.004825,0.00145,0.0036,0.002025,0.000775
0.02,10000.0,10,0.001,668,0.00935,0.004225,0.001175,0.003175,0.001775,0.0006
0.02,10000.0,10,0.001,669,0.0091,0.0043,0.00135,0.003475,0.0018,0.000675
0.02,10000.0,10,0.001,670,0.009425,0.00445,0.00125,0.00315,0.001775,0.000625
0.02,10000.0,10,0.001,671,0.00835,0.003625,0.00095,0.00325,0.001575,0.0004
0.02,10000.0,10,0.001,672,0.00955,0.00445,0.001375,0.003025,0.001425,0.00055
0.02,10000.0,10,0.001,673,0.00965,0.0046,0.00135,0.00345,0.0019,0.00075
0.02,10000.0,10,0.001,674,0.00915,0.004325,0.001475,0.003225,0.00165,0.00065
0.02,10000.0,10,0.001,675,0.00885,0.004375,0.0013,0.0031,0.001725,0.00075
0.02,10000.0,10,0.001,676,0.00885,0.004475,0.00145,0.003125,0.001725,0.00075
0.02,10000.0,10,0.001,677,0.0086,0.0043,0.0011,0.002825,0.0017,0.0005
0.02,10000.0,10,0.001,678,0.009775,0.004775,0.001325,0.003475,0.001825,0.000525
0.02,10000.0,10,0.001,679,0.00785,0.003975,0.0014,0.00285,0.00175,0.0008
0.02,10000.0,10,0.001,680,0.00885,0.0041,0.00165,0.002975,0.001375,0.00075
0.02,10000.0,10,0.001,681,0.008825,0.004325,0.0012,0.0036,0.002075,0.00065
0.02,10000.0,10,0.001,682,0.009525,0.004725,0.00155,0.003575,0.0022,0.000925
0.02,10000.0,10,0.001,683,0.009,0.0041,0.001025,0.0031,0.00165,0.0005
0.02,10000.0,10,0.001,684,0.00855,0.004125,0.00135,0.0034,0.00185,0.00065
0.02,10000.0,10,0.001,685,0.009825,0.004525,0.00155,0.0036,0.001775,0.0007
0.02,10000.0,10,0.001,686,0.00905,0.0045,0.0015,0.00375,0.002275,0.000825
0.02,10000.0,10,0.001,687,0.009475,0.00435,0.001275,0.003525,0.001825,0.0007
0.02,10000.0,10,0.001,688,0.009,0.0044,0.0014,0.0039,0.0019,0.0007
0.02,10000.0,10,0.001,689,0.00905,0.004,0.00155,0.00365,0.001875,0.000825
0.02,10000.0,10,0.001,690,0.00865,0.004325,0.00135,0.00305,0.001825,0.00085
0.02,10000.0,10,0.001,691,0.0093,0.004625,0.001425,0.003575,0.001975,0.00065
0.02,10000.0,10,0.001,692,0.008625,0.004225,0.001325,0.0034,0.00175,0.000475
0.02,10000.0,10,0.001,693,0.0096,0.00465,0.001125,0.0036,0.002025,0.000675
0.02,10000.0,10,0.001,694,0.00905,0.004175,0.001225,0.003525,0.00175,0.0006
0.02,10000.0,10,0.001,695,0.0096,0.00475,0.001725,0.0037,0.002025,0.000875
0.02,10000.0,10,0.001,696,0.008825,0.004375,0.0014,0.00325,0.0019,0.000725
0.02,10000.0,10,0.001,697,0.009475,0.005,0.001625,0.003425,0.002075,0.000775
0.02,10000.0,10,0.001,698,0.009625,0.004875,0.0013,0.0033,0.002025,0.00065
0.02,10000.0,10,0.001,699,0.00885,0.00445,0.0012,0.003325,0.001975,0.000775
0.02,10000.0,10,0.001,700,0.008375,0.003875,0.001075,0.00325,0.001625,0.000525
0.02,10000.0,10,0.001,701,0.00955,0.0049,0.00135,0.003375,0.002075,0.000725
0.02,10000.0,10,0.001,702,0.00905,0.0044,0.001625,0.00315,0.0017,0.0008
0.02,10000.0,10,0.001,703,0.008575,0.004,0.001175,0.003375,0.0017,0.000675
0.02,10000.0,10,0.001,704,0.00905,0.004275,0.00115,0.003375,0.0017,0.000525
0.02,10000.0,10,0.001,705,0.00935,0.004325,0.001425,0.003425,0.001725,0.0007
0.02,10000.0,10,0.001,706,0.009575,0.004775,0.00185,0.004,0.00215,0.001025
0.02,10000.0,10,0.001,707,0.00985,0.004725,0.001225,0.003575,0.0019,0.0005
0.02,10000.0,10,0.001,708,0.009025,0.0047,0.001225,0.003075,0.0018,0.000625
0.02,10000.0,10,0.001,709,0.008825,0.004475,0.00155,0.003375,0.002125,0.000975
0.02,10000.0,10,0.001,710,0.008875,0.00435,0.001275,0.003375,0.001925,0.0007
0.02,10000.0,10,0.001,711,0.0091,0.004575,0.0015,0.003275,0.001775,0.000675
0.02,10000.0,10,0.001,712,0.009175,0.004775,0.00135,0.003475,0.00205,0.00075
0.02,10000.0,10,0.001,713,0.008725,0.004275,0.0013,0.003225,0.001825,0.000575
0.02,10000.0,10,0.001,714,0.009525,0.00415,0.001425,0.003725,0.0018,0.0006
0.02,10000.0,10,0.001,715,0.0091,0.0048,0.00155,0.00335,0.002075,0.000675
0.02,10000.0,10,0.001,716,0.009275,0.0045,0.00135,0.00365,0.001825,0.00055
0.02,10000.0,10,0.001,717,0.009375,0.00435,0.0012,0.0031,0.0015,0.00055
0.02,10000.0,10,0.001,718,0.009375,0.004425,0.0011,0.003475,0.0019,0.00045
0.02,10000.0,10,0.001,719,0.009125,0.00445,0.00135,0.003475,0.00195,0.0007
0.02,10000.0,10,0.001,720,0.0096,0.0048,0.001475,0.0033,0.001875,0.000625
0.02,10000.0,10,0.001,721,0.008375,0.004075,0.00115,0.002975,0.00145,0.00045
0.02,10000.0,10,0.001,722,0.00885,0.004425,0.0011,0.00325,0.001675,0.00065
0.02,10000.0,10,0.001,723,0.0093,0.00465,0.00125,0.003175,0.0018,0.00065
0.02,10000.0,10,0.001,724,0.00945,0.00475,0.001325,0.003525,0.002225,0.00075
0.02,10000.0,10,0.001,725,0.008625,0.004525,0.0014,0.0034,0.00195,0.00075
0.02,10000.0,10,0.001,726,0.009125,0.0045,0.0013,0.003425,0.0022,0.000675
0.02,10000.0,10,0.001,727,0.009875,0.00475,0.001075,0.003675,0.001825,0.000575
0.02,10000.0,10,0.001,728,0.009625,0.00485,0.001375,0.0038,0.00195,0.000775
0.02,10000.0,10,0.001,729,0.008675,0.004225,0.001375,0.003425,0.001625,0.0006
0.02,10000.0,10,0.001,730,0.008975,0.0044,0.0014,0.003425,0.0018,0.0006
0.02,10000.0,10,0.001,731,0.009475,0.004875,0.00125,0.00325,0.001725,0.00055
0.02,10000.0,10,0.001,732,0.00855,0.00415,0.00115,0.0033,0.001675,0.000525
0.02,10000.0,10,0.001,733,0.00895,0.00455,0.001325,0.0034,0.002225,0.0007
0.02,10000.0,10,0.001,734,0.0097,0.004775,0.001275,0.0035,0.001975,0.0007
0.02,10000.0,10,0.001,735,0.009525,0.0045,0.001275,0.0033,0.001775,0.00055
0.02,10000.0,10,0.001,736,0.009325,0.004675,0.001625,0.0033,0.001925,0.0008
0.02,10000.0,10,0.001,737,0.0099,0.00435,0.001275,0.003375,0.00195,0.000825
0.02,10000.0,10,0.001,738,0.00915,0.004775,0.001475,0.003575,0.00195,0.000725
0.02,10000.0,10,0.001,739,0.009475,0.0049,0.001175,0.00375,0.00225,0.000625
0.02,10000.0,10,0.001,740,0.008625,0.004125,0.00145,0.0034,0.0018,0.00085
0.02,10000.0,10,0.001,741,0.009775,0.004875,0.001975,0.003575,0.00175,0.00095
0.02,10000.0,10,0.001,742,0.008425,0.004225,0.001225,0.0031,0.0018,0.0005
0.02,10000.0,10,0.001,743,0.009175,0.004425,0.00145,0.003575,0.002,0.000875
0.02,10000.0,10,0.001,744,0.0091,0.004575,0.0012,0.00305,0.001775,0.000525
0.02,10000.0,10,0.001,745,0.008925,0.004775,0.001475,0.0033,0.001875,0.000625
0.02,10000.0,10,0.001,746,0.009525,0.00445,0.001325,0.003525,0.001825,0.00065
0.02,10000.0,10,0.001,747,0.00855,0.00435,0.0017,0.003425,0.0015,0.000675
0.02,10000.0,10,0.001,748,0.008825,0.0044,0.001325,0.0032,0.002,0.00075
0.02,10000.0,10,0.001,749,0.009125,0.0041,0.0012,0.00265,0.001325,0.000575
0.02,10000.0,10,0.001,750,0.009125,0.003725,0.00115,0.003025,0.001375,0.000625
0.02,10000.0,10,0.001,751,0.008875,0.00445,0.00135,0.003275,0.001975,0.000675
0.02,10000.0,10,0.001,752,0.0096,0.004775,0.0012,0.0033,0.00185,0.000525
0.02,10000.0,10,0.001,753,0.009075,0.004725,0.00105,0.002775,0.001525,0.000425
0.02,10000.0,10,0.001,754,0.009925,0.004875,0.0015,0.003625,0.002025,0.000875
0.02,10000.0,10,0.001,755,0.0086,0.004375,0.00135,0.003575,0.002025,0.000775
0.02,10000.0,10,0.001,756,0.009975,0.0048,0.001525,0.003925,0.0021,0.000675
0.02,10000.0,10,0.001,757,0.00875,0.0044,0.0015,0.00315,0.0018,0.000825
0.02,10000.0,10,0.001,758,0.00945,0.004625,0.001525,0.003375,0.0019,0.00085
0.02,10000.0,10,0.001,759,0.0093,0.004275,0.00105,0.003675,0.0018,0.000475
0.02,10000.0,10,0.001,760,0.008775,0.0043,0.001325,0.003375,0.001625,0.00055
0.02,10000.0,10,0.001,761,0.0093,0.004875,0.00115,0.0036,0.00245,0.0007
0.02,10000.0,10,0.001,762,0.0093,0.0047,0.00175,0.003675,0.001825,0.0008
0.02,10000.0,10,0.001,763,0.0089,0.004175,0.001275,0.00355,0.00185,0.00065
0.02,10000.0,10,0.001,764,0.0087,0.004,0.001225,0.003125,0.00165,0.000725
0.02,10000.0,10,0.001,765,0.0087,0.004125,0.0013,0.0034,0.001825,0.000675
0.02,10000.0,10,0.001,766,0.00945,0.004075,0.001075,0.003575,0.0019,0.000575
0.02,10000.0,10,0.001,767,0.00875,0.004375,0.001275,0.00315,0.001675,0.000475
0.02,10000.0,10,0.001,768,0.0088,0.00465,0.001675,0.003625,0.00215,0.000925
0.02,10000.0,10,0.001,769,0.00925,0.004525,0.00115,0.0036,0.00185,0.000675
0.02,10000.0,10,0.001,770,0.009275,0.00425,0.00135,0.0033,0.0016,0.000625
0.02,10000.0,10,0.001,771,0.009325,0.00455,0.00135,0.003775,0.00185,0.000725
0.02,10000.0,10,0.001,772,0.00895,0.003925,0.00115,0.003225,0.001575,0.00055
0.02,10000.0,10,0.001,773,0.009025,0.0045,0.001275,0.003475,0.001825,0.000625
0.02,10000.0,10,0.001,774,0.0092,0.004375,0.0014,0.0033,0.0018,0.000775
0.02,10000.0,10,0.001,775,0.009275,0.004675,0.001375,0.00335,0.002025,0.000875
0.02,10000.0,10,0.001,776,0.009575,0.0048,0.001625,0.003625,0.002175,0.0009
0.02,10000.0,10,0.001,777,0.008975,0.0043,0.001575,0.0033,0.0019,0.00085
0.02,10000.0,10,0.001,778,0.0093,0.00415,0.001275,0.003375,0.001725,0.000725
0.02,10000.0,10,0.001,779,0.009625,0.004275,0.001225,0.0036,0.001775,0.0005
0.02,10000.0,10,0.001,780,0.009275,0.0045,0.00125,0.003475,0.001925,0.00065
0.02,10000.0,10,0.001,781,0.009,0.004475,0.001475,0.00295,0.001625,0.000575
0.02,10000.0,10,0.001,782,0.0086,0.004075,0.001125,0.003,0.00165,0.00065
0.02,10000.0,10,0.001,783,0.0099,0.005,0.001275,0.004,0.002225,0.000525
0.02,10000.0,10,0.001,784,0.00915,0.004525,0.0015,0.0035,0.0019,0.00065
0.02,10000.0,10,0.001,785,0.008975,0.004575,0.0016,0.003375,0.001975,0.00085
0.02,10000.0,10,0.001,786,0.010275,0.00505,0.001775,0.003725,0.002,0.000875
0.02,10000.0,10,0.001,787,0.009625,0.004825,0.0013,0.00385,0.002125,0.000725
0.02,10000.0,10,0.001,788,0.0085,0.00445,0.001375,0.003425,0.00215,0.0009
0.02,10000.0,10,0.001,789,0.00935,0.00465,0.00145,0.00345,0.00185,0.000475
0.02,10000.0,10,0.001,790,0.008725,0.003975,0.0012,0.00325,0.001775,0.00055
0.02,10000.0,10,0.001,791,0.009025,0.00475,0.001375,0.003125,0.0018,0.0005
0.02,10000.0,10,0.001,792,0.0087,0.0043,0.00125,0.003725,0.0023,0.00075
0.02,10000.0,10,0.001,793,0.00905,0.0042,0.00135,0.002875,0.001475,0.0005
0.02,10000.0,10,0.001,794,0.009575,0.0047,0.001325,0.003525,0.00185,0.000725
0.02,10000.0,10,0.001,795,0.009725,0.00415,0.001375,0.003525,0.0018,0.000775
0.02,10000.0,10,0.001,796,0.009875,0.004475,0.001475,0.00315,0.001775,0.000775
0.02,10000.0,10,0.001,797,0.009925,0.004525,0.00155,0.0036,0.0019,0.0009
0.02,10000.0,10,0.001,798,0.0094,0.00445,0.001575,0.00375,0.002,0.000875
0.02,10000.0,10,0.001,799,0.00935,0.0043,0.0012,0.003525,0.00175,0.000575
0.02,10000.0,10,0.001,800,0.0092,0.00455,0.001475,0.00325,0.00175,0.00055
0.02,10000.0,10,0.001,801,0.0093,0.0046,0.001325,0.0032,0.00165,0.00045
0.02,10000.0,10,0.001,802,0.009775,0.004825,0.001275,0.003375,0.00185,0.000625
0.02,10000.0,10,0.001,803,0.0096,0.0048,0.001475,0.00355,0.002075,0.0006
0.02,10000.0,10,0.001,804,0.00885,0.003975,0.0015,0.00285,0.001525,0.00065
0.02,10000.0,10,0.001,805,0.009325,0.0048,0.00155,0.0035,0.00195,0.000775
0.02,10000.0,10,0.001,806,0.0094,0.0045,0.00125,0.00355,0.00195,0.000675
0.02,10000.0,10,0.001,807,0.0091,0.00465,0.00145,0.0032,0.001825,0.00075
0.02,10000.0,10,0.001,808,0.009425,0.004775,0.001225,0.003625,0.002075,0.000725
0.02,10000.0,10,0.001,809,0.00885,0.00395,0.001325,0.0031,0.0015,0.0007
0.02,10000.0,10,0.001,810,0.0089,0.00405,0.001275,0.0032,0.001475,0.00055
0.02,10000.0,10,0.001,811,0.008925,0.00415,0.001075,0.003725,0.001775,0.0005
0.02,10000.0,10,0.001,812,0.009175,0.00505,0.001375,0.00375,0.002325,0.000775
0.02,10000.0,10,0.001,813,0.0089,0.003525,0.001025,0.003625,0.001825,0.00055
0.02,10000.0,10,0.001,814,0.009575,0.004625,0.001725,0.003225,0.0018,0.000875
0.02,10000.0,10,0.001,815,0.008375,0.0042,0.0012,0.0032,0.001825,0.000575
0.02,10000.0,10,0.001,816,0.00915,0.004475,0.00125,0.00335,0.001575,0.000475
0.02,10000.0,10,0.001,817,0.010025,0.004475,0.0013,0.003975,0.0019,0.000675
0.02,10000.0,10,0.001,818,0.00865,0.003975,0.001325,0.00305,0.0015,0.00055
0.02,10000.0,10,0.001,819,0.0094,0.0044,0.001325,0.00365,0.001925,0.0008
0.02,10000.0,10,0.001,820,0.00905,0.0042,0.001175,0.003175,0.001675,0.000475
0.02,10000.0,10,0.001,821,0.00905,0.0042,0.001225,0.003375,0.001775,0.000625
0.02,10000.0,10,0.001,822,0.009525,0.0046,0.001125,0.0035,0.0019,0.000675
0.02,10000.0,10,0.001,823,0.0094,0.004875,0.00145,0.003475,0.002,0.000625
0.02,10000.0,10,0.001,824,0.0084,0.00435,0.001175,0.0033,0.001925,0.000675
0.02,10000.0,10,0.001,825,0.00905,0.00455,0.001275,0.003925,0.002325,0.0008
0.02,10000.0,10,0.001,826,0.0099,0.0049,0.001075,0.0038,0.002175,0.000575
0.02,10000.0,10,0.001,827,0.0088,0.004075,0.00125,0.003225,0.001625,0.0006
0.02,10000.0,10,0.001,828,0.00915,0.00465,0.00125,0.003175,0.002,0.000675
0.02,10000.0,10,0.001,829,0.009425,0.004725,0.0015,0.00325,0.001925,0.000875
0.02,10000.0,10,0.001,830,0.00875,0.004375,0.00135,0.003425,0.001775,0.0007
0.02,10000.0,10,0.001,831,0.009175,0.00435,0.001425,0.003525,0.0019,0.0007
0.02,10000.0,10,0.001,832,0.0096,0.004325,0.0012,0.0035,0.001625,0.00065
0.02,10000.0,10,0.001,833,0.007975,0.0041,0.001225,0.00285,0.00185,0.000675
0.02,10000.0,10,0.001,834,0.008875,0.00455,0.0014,0.0033,0.0019,0.000525
0.02,10000.0,10,0.001,835,0.00815,0.00405,0.0015,0.003125,0.0018,0.00075
0.02,10000.0,10,0.001,836,0.008875,0.00455,0.001425,0.0035,0.002,0.00075
0.02,10000.0,10,0.001,837,0.0095,0.0046,0.00125,0.00355,0.001975,0.0006
0.02,10000.0,10,0.001,838,0.01,0.00515,0.00145,0.003875,0.00225,0.000775
0.02,10000.0,10,0.001,839,0.0093,0.00465,0.00145,0.003325,0.0019,0.0007
0.02,10000.0,10,0.001,840,0.008975,0.00395,0.001025,0.00305,0.001525,0.000375
0.02,10000.0,10,0.001,841,0.009075,0.0046,0.0012,0.003625,0.00185,0.0006
0.02,10000.0,10,0.001,842,0.009125,0.004175,0.001175,0.003275,0.001575,0.000475
0.02,10000.0,10,0.001,843,0.008625,0.0043,0.00105,0.003075,0.00195,0.00065
0.02,10000.0,10,0.001,844,0.00895,0.00415,0.001075,0.00325,0.00175,0.000525
0.02,10000.0,10,0.001,845,0.0095,0.0048,0.001775,0.003225,0.001925,0.00065
0.02,10000.0,10,0.001,846,0.00855,0.004325,0.00115,0.0033,0.001975,0.000625
0.02,10000.0,10,0.001,847,0.008375,0.003925,0.0008,0.003,0.00155,0.00035
0.02,10000.0,10,0.001,848,0.00875,0.003875,0.00125,0.003325,0.00175,0.0005
0.02,10000.0,10,0.001,849,0.008825,0.00445,0.001175,0.003375,0.001775,0.000625
0.02,10000.0,10,0.001,850,0.00915,0.004825,0.00175,0.003325,0.0021,0.001025
0.02,10000.0,10,0.001,851,0.009675,0.004575,0.001225,0.003575,0.0019,0.00065
0.02,10000.0,10,0.001,852,0.00995,0.0047,0.0015,0.00375,0.001875,0.00055
0.02,10000.0,10,0.001,853,0.009975,0.004975,0.001375,0.004075,0.0021,0.000825
0.02,10000.0,10,0.001,854,0.009175,0.004625,0.001475,0.00345,0.00185,0.00065
0.02,10000.0,10,0.001,855,0.0085,0.00405,0.001175,0.003375,0.00195,0.000625
0.02,10000.0,10,0.001,856,0.0086,0.00415,0.001325,0.0032,0.001825,0.00065
0.02,10000.0,10,0.001,857,0.009,0.004075,0.001425,0.003525,0.00185,0.0006
0.02,10000.0,10,0.001,858,0.009775,0.004725,0.0013,0.003925,0.0021,0.000625
0.02,10000.0,10,0.001,859,0.0097,0.0048,0.001475,0.0033,0.0018,0.000675
0.02,10000.0,10,0.001,860,0.009575,0.00465,0.0015,0.00395,0.001975,0.00075
0.02,10000.0,10,0.001,861,0.00935,0.004875,0.001525,0.00375,0.002275,0.00075
0.02,10000.0,10,0.001,862,0.0092,0.0043,0.001425,0.0035,0.001975,0.00075
0.02,10000.0,10,0.001,863,0.0096,0.00475,0.001575,0.0035,0.0019,0.0008
0.02,10000.0,10,0.001,864,0.00965,0.004525,0.001175,0.003375,0.0019,0.000525
0.02,10000.0,10,0.001,865,0.009275,0.0049,0.001625,0.00335,0.001975,0.00065
0.02,10000.0,10,0.001,866,0.008025,0.00385,0.0012,0.002925,0.00175,0.00065
0.02,10000.0,10,0.001,867,0.009475,0.00465,0.001275,0.003725,0.002075,0.0006
0.02,10000.0,10,0.001,868,0.00915,0.0043,0.00155,0.00325,0.0019,0.0007
0.02,10000.0,10,0.001,869,0.009225,0.004625,0.0016,0.00365,0.0022,0.0009
0.02,10000.0,10,0.001,870,0.008575,0.0045,0.001225,0.0031,0.001775,0.000575
0.02,10000.0,10,0.001,871,0.00845,0.0044,0.00125,0.00325,0.0018,0.000625
0.02,10000.0,10,0.001,872,0.0088,0.004025,0.00125,0.003225,0.001575,0.000625
0.02,10000.0,10,0.001,873,0.009775,0.0051,0.00165,0.003425,0.002,0.0007
0.02,10000.0,10,0.001,874,0.00935,0.004225,0.00155,0.003875,0.001825,0.00085
0.02,10000.0,10,0.001,875,0.0092,0.00455,0.001425,0.003525,0.002025,0.0007
0.02,10000.0,10,0.001,876,0.009125,0.004325,0.001425,0.003175,0.001675,0.000675
0.02,10000.0,10,0.001,877,0.0088,0.00425,0.001275,0.00335,0.0018,0.0006
0.02,10000.0,10,0.001,878,0.008725,0.0043,0.001125,0.00365,0.001775,0.0005
0.02,10000.0,10,0.001,879,0.00935,0.004775,0.0015,0.0033,0.001675,0.00055
0.02,10000.0,10,0.001,880,0.009625,0.004675,0.001475,0.003825,0.002275,0.0008
0.02,10000.0,10,0.001,881,0.0093,0.004325,0.001325,0.0034,0.00165,0.000675
0.02,10000.0,10,0.001,882,0.0087,0.004225,0.001125,0.002975,0.001675,0.0006
0.02,10000.0,10,0.001,883,0.00895,0.0043,0.00155,0.00325,0.001625,0.0007
0.02,10000.0,10,0.001,884,0.008925,0.004375,0.0013,0.00365,0.002,0.00075
0.02,10000.0,10,0.001,885,0.0083,0.00375,0.0012,0.002875,0.0014,0.000525
0.02,10000.0,10,0.001,886,0.009425,0.004625,0.001375,0.00345,0.001875,0.00075
